level,subject,topic,difficulty,question,option_a,option_b,option_c,option_d,correct_answer,explanation
10,Reading,SAT-Level Vocabulary,Easy,What does the word 'ephemeral' mean?,eternal,permanent,Lasting for only a short time,enduring,C,'ephemeral' means: Lasting for only a short time.
10,Reading,SAT-Level Vocabulary,Medium,Which word best fits this definition: 'Pleasure from others' misfortune'?,schadenfreude,empathy,sympathy,compassion,A,The word that means 'Pleasure from others' misfortune' is 'schadenfreude'.
10,Reading,SAT-Level Vocabulary,Hard,"In the sentence 'The student was very sophistry in class,' what does 'sophistry' most likely mean?",Clever but false reasoning,logic,truth,wisdom,A,'sophistry' means Clever but false reasoning.
10,Reading,SAT-Level Vocabulary,Easy,What does the word 'solipsism' mean?,empathy,Belief that only oneself exists or can be known,altruism,collectivism,B,'solipsism' means: Belief that only oneself exists or can be known.
10,Reading,SAT-Level Vocabulary,Medium,Which word best fits this definition: 'A strong verbal or written attack'?,praise,agreement,polemic,endorsement,C,The word that means 'A strong verbal or written attack' is 'polemic'.
10,Reading,SAT-Level Vocabulary,Hard,"In the sentence 'The student was very exegesis in class,' what does 'exegesis' most likely mean?",Critical explanation or interpretation of a text,misinterpretation,summary,paraphrase,A,'exegesis' means Critical explanation or interpretation of a text.
10,Reading,SAT-Level Vocabulary,Easy,What does the word 'lacuna' mean?,excess,surplus,abundance,A gap or missing portion in a text,D,'lacuna' means: A gap or missing portion in a text.
10,Reading,SAT-Level Vocabulary,Medium,Which word best fits this definition: 'The spirit or mood of a particular time'?,retrospect,anachronism,nostalgia,zeitgeist,D,The word that means 'The spirit or mood of a particular time' is 'zeitgeist'.
10,Reading,SAT-Level Vocabulary,Hard,"In the sentence 'The student was very prolix in class,' what does 'prolix' most likely mean?",Tediously long and wordy,concise,brief,terse,A,'prolix' means Tediously long and wordy.
10,Reading,SAT-Level Vocabulary,Easy,What does the word 'anathema' mean?,treasure,blessing,gift,Something greatly detested or loathed,D,'anathema' means: Something greatly detested or loathed.
10,Reading,SAT-Level Vocabulary,Medium,Which word best fits this definition: 'Lasting for only a short time'?,eternal,ephemeral,permanent,enduring,B,The word that means 'Lasting for only a short time' is 'ephemeral'.
10,Reading,SAT-Level Vocabulary,Hard,"In the sentence 'The student was very schadenfreude in class,' what does 'schadenfreude' most likely mean?",Pleasure from others' misfortune,sympathy,compassion,empathy,A,'schadenfreude' means Pleasure from others' misfortune.
10,Reading,SAT-Level Vocabulary,Easy,What does the word 'sophistry' mean?,truth,logic,wisdom,Clever but false reasoning,D,'sophistry' means: Clever but false reasoning.
10,Reading,SAT-Level Vocabulary,Medium,Which word best fits this definition: 'Belief that only oneself exists or can be known'?,collectivism,altruism,solipsism,empathy,C,The word that means 'Belief that only oneself exists or can be known' is 'solipsism'.
10,Reading,SAT-Level Vocabulary,Hard,"In the sentence 'The student was very polemic in class,' what does 'polemic' most likely mean?",A strong verbal or written attack,agreement,praise,endorsement,A,'polemic' means A strong verbal or written attack.
10,Reading,Rhetorical Analysis,Easy,Rhetorical analysis examines,The vocabulary of a text,The plot of a novel,How an author persuades an audience,The historical context,C,Answer: How an author persuades an audience.
10,Reading,Rhetorical Analysis,Medium,The Shakespearean tragic flaw is called,Hamartia,Nemesis,Catharsis,Hubris,A,Answer: Hamartia.
10,Reading,Rhetorical Analysis,Hard,Free verse poetry is characterized by,Fixed syllable counts,Strict rhyme schemes,No regular meter or rhyme scheme,ABAB rhyme patterns,C,Answer: No regular meter or rhyme scheme.
10,Reading,Rhetorical Analysis,Easy,Modernist literature often features,Simple linear plots,Traditional heroes,Happy resolutions,Fragmented narratives and stream of consciousness,D,Answer: Fragmented narratives and stream of consciousness.
10,Reading,Rhetorical Analysis,Medium,Comparative literature involves,Analyzing texts from different cultures or periods,Translating foreign texts,Only reading one author,Memorizing poems,A,Answer: Analyzing texts from different cultures or periods.
10,Reading,Rhetorical Analysis,Hard,Rhetorical analysis examines,The historical context,The vocabulary of a text,How an author persuades an audience,The plot of a novel,C,Answer: How an author persuades an audience.
10,Reading,Rhetorical Analysis,Easy,The Shakespearean tragic flaw is called,Hamartia,Nemesis,Hubris,Catharsis,A,Answer: Hamartia.
10,Reading,Rhetorical Analysis,Medium,Free verse poetry is characterized by,Fixed syllable counts,ABAB rhyme patterns,No regular meter or rhyme scheme,Strict rhyme schemes,C,Answer: No regular meter or rhyme scheme.
10,Reading,Rhetorical Analysis,Hard,Modernist literature often features,Simple linear plots,Fragmented narratives and stream of consciousness,Traditional heroes,Happy resolutions,B,Answer: Fragmented narratives and stream of consciousness.
10,Reading,Rhetorical Analysis,Easy,Comparative literature involves,Memorizing poems,Translating foreign texts,Analyzing texts from different cultures or periods,Only reading one author,C,Answer: Analyzing texts from different cultures or periods.
10,Reading,Rhetorical Analysis,Medium,Rhetorical analysis examines,How an author persuades an audience,The vocabulary of a text,The plot of a novel,The historical context,A,Answer: How an author persuades an audience.
10,Reading,Rhetorical Analysis,Hard,The Shakespearean tragic flaw is called,Hubris,Catharsis,Hamartia,Nemesis,C,Answer: Hamartia.
10,Reading,Rhetorical Analysis,Easy,Free verse poetry is characterized by,No regular meter or rhyme scheme,Strict rhyme schemes,Fixed syllable counts,ABAB rhyme patterns,A,Answer: No regular meter or rhyme scheme.
10,Reading,Rhetorical Analysis,Medium,Modernist literature often features,Happy resolutions,Simple linear plots,Fragmented narratives and stream of consciousness,Traditional heroes,C,Answer: Fragmented narratives and stream of consciousness.
10,Reading,Rhetorical Analysis,Hard,Comparative literature involves,Memorizing poems,Translating foreign texts,Only reading one author,Analyzing texts from different cultures or periods,D,Answer: Analyzing texts from different cultures or periods.
10,Reading,Rhetorical Analysis,Easy,Rhetorical analysis examines,How an author persuades an audience,The historical context,The vocabulary of a text,The plot of a novel,A,Answer: How an author persuades an audience.
10,Reading,Rhetorical Analysis,Medium,The Shakespearean tragic flaw is called,Nemesis,Hamartia,Catharsis,Hubris,B,Answer: Hamartia.
10,Reading,Rhetorical Analysis,Hard,Free verse poetry is characterized by,Fixed syllable counts,No regular meter or rhyme scheme,Strict rhyme schemes,ABAB rhyme patterns,B,Answer: No regular meter or rhyme scheme.
10,Reading,Rhetorical Analysis,Easy,Modernist literature often features,Fragmented narratives and stream of consciousness,Simple linear plots,Happy resolutions,Traditional heroes,A,Answer: Fragmented narratives and stream of consciousness.
10,Reading,Rhetorical Analysis,Medium,Comparative literature involves,Memorizing poems,Only reading one author,Translating foreign texts,Analyzing texts from different cultures or periods,D,Answer: Analyzing texts from different cultures or periods.
10,Reading,Rhetorical Analysis,Hard,Rhetorical analysis examines,The historical context,The vocabulary of a text,How an author persuades an audience,The plot of a novel,C,Answer: How an author persuades an audience.
10,Reading,Rhetorical Analysis,Easy,The Shakespearean tragic flaw is called,Nemesis,Hubris,Hamartia,Catharsis,C,Answer: Hamartia.
10,Reading,Rhetorical Analysis,Medium,Free verse poetry is characterized by,Strict rhyme schemes,No regular meter or rhyme scheme,Fixed syllable counts,ABAB rhyme patterns,B,Answer: No regular meter or rhyme scheme.
10,Reading,Rhetorical Analysis,Hard,Modernist literature often features,Fragmented narratives and stream of consciousness,Simple linear plots,Traditional heroes,Happy resolutions,A,Answer: Fragmented narratives and stream of consciousness.
10,Reading,Rhetorical Analysis,Easy,Comparative literature involves,Memorizing poems,Translating foreign texts,Only reading one author,Analyzing texts from different cultures or periods,D,Answer: Analyzing texts from different cultures or periods.
10,Reading,Rhetorical Analysis,Medium,Rhetorical analysis examines,The historical context,The vocabulary of a text,How an author persuades an audience,The plot of a novel,C,Answer: How an author persuades an audience.
10,Reading,Rhetorical Analysis,Hard,The Shakespearean tragic flaw is called,Nemesis,Catharsis,Hubris,Hamartia,D,Answer: Hamartia.
10,Reading,Rhetorical Analysis,Easy,Free verse poetry is characterized by,Fixed syllable counts,ABAB rhyme patterns,Strict rhyme schemes,No regular meter or rhyme scheme,D,Answer: No regular meter or rhyme scheme.
10,Reading,Rhetorical Analysis,Medium,Modernist literature often features,Happy resolutions,Fragmented narratives and stream of consciousness,Traditional heroes,Simple linear plots,B,Answer: Fragmented narratives and stream of consciousness.
10,Reading,Rhetorical Analysis,Hard,Comparative literature involves,Translating foreign texts,Analyzing texts from different cultures or periods,Memorizing poems,Only reading one author,B,Answer: Analyzing texts from different cultures or periods.
10,Reading,Rhetorical Analysis,Easy,Rhetorical analysis examines,How an author persuades an audience,The vocabulary of a text,The historical context,The plot of a novel,A,Answer: How an author persuades an audience.
10,Reading,Rhetorical Analysis,Medium,The Shakespearean tragic flaw is called,Nemesis,Catharsis,Hamartia,Hubris,C,Answer: Hamartia.
10,Reading,Rhetorical Analysis,Hard,Free verse poetry is characterized by,Fixed syllable counts,ABAB rhyme patterns,Strict rhyme schemes,No regular meter or rhyme scheme,D,Answer: No regular meter or rhyme scheme.
10,Reading,Comparative Literature,Easy,What does the word 'sophistry' mean?,Clever but false reasoning,truth,logic,wisdom,A,'sophistry' means: Clever but false reasoning.
10,Reading,Comparative Literature,Medium,What does the word 'solipsism' mean?,Belief that only oneself exists or can be known,empathy,collectivism,altruism,A,'solipsism' means: Belief that only oneself exists or can be known.
10,Reading,Comparative Literature,Hard,What does the word 'polemic' mean?,endorsement,praise,A strong verbal or written attack,agreement,C,'polemic' means: A strong verbal or written attack.
10,Reading,Comparative Literature,Easy,What does the word 'exegesis' mean?,paraphrase,summary,Critical explanation or interpretation of a text,misinterpretation,C,'exegesis' means: Critical explanation or interpretation of a text.
10,Reading,Comparative Literature,Medium,What does the word 'lacuna' mean?,excess,A gap or missing portion in a text,abundance,surplus,B,'lacuna' means: A gap or missing portion in a text.
10,Reading,Comparative Literature,Hard,What does the word 'zeitgeist' mean?,retrospect,nostalgia,anachronism,The spirit or mood of a particular time,D,'zeitgeist' means: The spirit or mood of a particular time.
10,Reading,Comparative Literature,Easy,What does the word 'prolix' mean?,brief,Tediously long and wordy,concise,terse,B,'prolix' means: Tediously long and wordy.
10,Reading,Comparative Literature,Medium,What does the word 'anathema' mean?,treasure,Something greatly detested or loathed,blessing,gift,B,'anathema' means: Something greatly detested or loathed.
10,Reading,Comparative Literature,Hard,What does the word 'ephemeral' mean?,enduring,permanent,eternal,Lasting for only a short time,D,'ephemeral' means: Lasting for only a short time.
10,Reading,Comparative Literature,Easy,What does the word 'schadenfreude' mean?,sympathy,compassion,Pleasure from others' misfortune,empathy,C,'schadenfreude' means: Pleasure from others' misfortune.
10,Reading,Comparative Literature,Medium,What does the word 'sophistry' mean?,wisdom,Clever but false reasoning,logic,truth,B,'sophistry' means: Clever but false reasoning.
10,Reading,Comparative Literature,Hard,What does the word 'solipsism' mean?,collectivism,altruism,Belief that only oneself exists or can be known,empathy,C,'solipsism' means: Belief that only oneself exists or can be known.
10,Reading,Comparative Literature,Easy,What does the word 'polemic' mean?,endorsement,praise,A strong verbal or written attack,agreement,C,'polemic' means: A strong verbal or written attack.
10,Reading,Comparative Literature,Medium,What does the word 'exegesis' mean?,summary,paraphrase,misinterpretation,Critical explanation or interpretation of a text,D,'exegesis' means: Critical explanation or interpretation of a text.
10,Reading,Comparative Literature,Hard,What does the word 'lacuna' mean?,surplus,A gap or missing portion in a text,abundance,excess,B,'lacuna' means: A gap or missing portion in a text.
10,Reading,Comparative Literature,Easy,What does the word 'zeitgeist' mean?,The spirit or mood of a particular time,anachronism,nostalgia,retrospect,A,'zeitgeist' means: The spirit or mood of a particular time.
10,Reading,Comparative Literature,Medium,What does the word 'prolix' mean?,concise,Tediously long and wordy,terse,brief,B,'prolix' means: Tediously long and wordy.
10,Reading,Comparative Literature,Hard,What does the word 'anathema' mean?,blessing,gift,treasure,Something greatly detested or loathed,D,'anathema' means: Something greatly detested or loathed.
10,Reading,Comparative Literature,Easy,What does the word 'ephemeral' mean?,enduring,eternal,permanent,Lasting for only a short time,D,'ephemeral' means: Lasting for only a short time.
10,Reading,Comparative Literature,Medium,What does the word 'schadenfreude' mean?,empathy,Pleasure from others' misfortune,compassion,sympathy,B,'schadenfreude' means: Pleasure from others' misfortune.
10,Reading,Comparative Literature,Hard,What does the word 'sophistry' mean?,logic,wisdom,Clever but false reasoning,truth,C,'sophistry' means: Clever but false reasoning.
10,Reading,Comparative Literature,Easy,What does the word 'solipsism' mean?,altruism,empathy,Belief that only oneself exists or can be known,collectivism,C,'solipsism' means: Belief that only oneself exists or can be known.
10,Reading,Comparative Literature,Medium,What does the word 'polemic' mean?,agreement,praise,A strong verbal or written attack,endorsement,C,'polemic' means: A strong verbal or written attack.
10,Reading,Comparative Literature,Hard,What does the word 'exegesis' mean?,Critical explanation or interpretation of a text,misinterpretation,summary,paraphrase,A,'exegesis' means: Critical explanation or interpretation of a text.
10,Reading,Comparative Literature,Easy,What does the word 'lacuna' mean?,surplus,excess,abundance,A gap or missing portion in a text,D,'lacuna' means: A gap or missing portion in a text.
10,Reading,Comparative Literature,Medium,What does the word 'zeitgeist' mean?,retrospect,nostalgia,The spirit or mood of a particular time,anachronism,C,'zeitgeist' means: The spirit or mood of a particular time.
10,Reading,Comparative Literature,Hard,What does the word 'prolix' mean?,brief,terse,concise,Tediously long and wordy,D,'prolix' means: Tediously long and wordy.
10,Reading,Comparative Literature,Easy,What does the word 'anathema' mean?,treasure,blessing,Something greatly detested or loathed,gift,C,'anathema' means: Something greatly detested or loathed.
10,Reading,Comparative Literature,Medium,What does the word 'ephemeral' mean?,permanent,Lasting for only a short time,eternal,enduring,B,'ephemeral' means: Lasting for only a short time.
10,Reading,Comparative Literature,Hard,What does the word 'schadenfreude' mean?,Pleasure from others' misfortune,empathy,sympathy,compassion,A,'schadenfreude' means: Pleasure from others' misfortune.
10,Reading,Comparative Literature,Easy,What does the word 'sophistry' mean?,logic,wisdom,truth,Clever but false reasoning,D,'sophistry' means: Clever but false reasoning.
10,Reading,Comparative Literature,Medium,What does the word 'solipsism' mean?,empathy,altruism,Belief that only oneself exists or can be known,collectivism,C,'solipsism' means: Belief that only oneself exists or can be known.
10,Reading,Comparative Literature,Hard,What does the word 'polemic' mean?,A strong verbal or written attack,endorsement,praise,agreement,A,'polemic' means: A strong verbal or written attack.
11,Reading,AP-Level Comprehension,Easy,"Passage: ""In 'The Road Not Taken,' Robert Frost presents a speaker at a fork in the road who must choose between two paths. While often interpreted as a celebration of individualism, a closer reading reveals Fr..."" 

Question: What do the two paths represent?",Two roads in a forest,Political ideologies,Choices in life,Career decisions,C,Correct answer: Choices in life.
11,Reading,AP-Level Comprehension,Medium,"Passage: ""In 'The Road Not Taken,' Robert Frost presents a speaker at a fork in the road who must choose between two paths. While often interpreted as a celebration of individualism, a closer reading reveals Fr..."" 

Question: What is the common misinterpretation of the poem?",That it is about regret,That it celebrates individualism straightforwardly,That it is set in winter,That both paths are different,B,Correct answer: That it celebrates individualism straightforwardly.
11,Reading,AP-Level Comprehension,Hard,"Passage: ""In 'The Road Not Taken,' Robert Frost presents a speaker at a fork in the road who must choose between two paths. While often interpreted as a celebration of individualism, a closer reading reveals Fr..."" 

Question: What does Frost actually suggest about the paths?",One is clearly better,They are really about the same,The speaker chose correctly,Nature always guides us,B,Correct answer: They are really about the same.
11,Reading,AP-Level Comprehension,Easy,"Passage: ""In 'The Road Not Taken,' Robert Frost presents a speaker at a fork in the road who must choose between two paths. While often interpreted as a celebration of individualism, a closer reading reveals Fr..."" 

Question: Why will the speaker claim his choice 'made all the difference'?",Because it genuinely changed his life,Because the path was dangerous,Humans construct narratives to justify choices retrospectively,Because he found gold,C,Correct answer: Humans construct narratives to justify choices retrospectively.
11,Reading,AP-Level Comprehension,Medium,"Passage: ""In 'The Road Not Taken,' Robert Frost presents a speaker at a fork in the road who must choose between two paths. While often interpreted as a celebration of individualism, a closer reading reveals Fr..."" 

Question: What do the two paths represent?",Choices in life,Career decisions,Two roads in a forest,Political ideologies,A,Correct answer: Choices in life.
11,Reading,AP-Level Comprehension,Hard,"Passage: ""In 'The Road Not Taken,' Robert Frost presents a speaker at a fork in the road who must choose between two paths. While often interpreted as a celebration of individualism, a closer reading reveals Fr..."" 

Question: What is the common misinterpretation of the poem?",That both paths are different,That it is set in winter,That it celebrates individualism straightforwardly,That it is about regret,C,Correct answer: That it celebrates individualism straightforwardly.
11,Reading,AP-Level Comprehension,Easy,"Passage: ""In 'The Road Not Taken,' Robert Frost presents a speaker at a fork in the road who must choose between two paths. While often interpreted as a celebration of individualism, a closer reading reveals Fr..."" 

Question: What does Frost actually suggest about the paths?",Nature always guides us,The speaker chose correctly,They are really about the same,One is clearly better,C,Correct answer: They are really about the same.
11,Reading,AP-Level Comprehension,Medium,"Passage: ""In 'The Road Not Taken,' Robert Frost presents a speaker at a fork in the road who must choose between two paths. While often interpreted as a celebration of individualism, a closer reading reveals Fr..."" 

Question: Why will the speaker claim his choice 'made all the difference'?",Because the path was dangerous,Because he found gold,Because it genuinely changed his life,Humans construct narratives to justify choices retrospectively,D,Correct answer: Humans construct narratives to justify choices retrospectively.
11,Reading,AP-Level Comprehension,Hard,"Passage: ""In 'The Road Not Taken,' Robert Frost presents a speaker at a fork in the road who must choose between two paths. While often interpreted as a celebration of individualism, a closer reading reveals Fr..."" 

Question: What do the two paths represent?",Career decisions,Choices in life,Political ideologies,Two roads in a forest,B,Correct answer: Choices in life.
11,Reading,AP-Level Comprehension,Easy,"Passage: ""In 'The Road Not Taken,' Robert Frost presents a speaker at a fork in the road who must choose between two paths. While often interpreted as a celebration of individualism, a closer reading reveals Fr..."" 

Question: What is the common misinterpretation of the poem?",That it celebrates individualism straightforwardly,That both paths are different,That it is about regret,That it is set in winter,A,Correct answer: That it celebrates individualism straightforwardly.
11,Reading,AP-Level Comprehension,Medium,"Passage: ""In 'The Road Not Taken,' Robert Frost presents a speaker at a fork in the road who must choose between two paths. While often interpreted as a celebration of individualism, a closer reading reveals Fr..."" 

Question: What does Frost actually suggest about the paths?",They are really about the same,The speaker chose correctly,Nature always guides us,One is clearly better,A,Correct answer: They are really about the same.
11,Reading,AP-Level Comprehension,Hard,"Passage: ""In 'The Road Not Taken,' Robert Frost presents a speaker at a fork in the road who must choose between two paths. While often interpreted as a celebration of individualism, a closer reading reveals Fr..."" 

Question: Why will the speaker claim his choice 'made all the difference'?",Humans construct narratives to justify choices retrospectively,Because he found gold,Because the path was dangerous,Because it genuinely changed his life,A,Correct answer: Humans construct narratives to justify choices retrospectively.
11,Reading,AP-Level Comprehension,Easy,"Passage: ""In 'The Road Not Taken,' Robert Frost presents a speaker at a fork in the road who must choose between two paths. While often interpreted as a celebration of individualism, a closer reading reveals Fr..."" 

Question: What do the two paths represent?",Choices in life,Two roads in a forest,Political ideologies,Career decisions,A,Correct answer: Choices in life.
11,Reading,AP-Level Comprehension,Medium,"Passage: ""In 'The Road Not Taken,' Robert Frost presents a speaker at a fork in the road who must choose between two paths. While often interpreted as a celebration of individualism, a closer reading reveals Fr..."" 

Question: What is the common misinterpretation of the poem?",That it is about regret,That it is set in winter,That both paths are different,That it celebrates individualism straightforwardly,D,Correct answer: That it celebrates individualism straightforwardly.
11,Reading,AP-Level Comprehension,Hard,"Passage: ""In 'The Road Not Taken,' Robert Frost presents a speaker at a fork in the road who must choose between two paths. While often interpreted as a celebration of individualism, a closer reading reveals Fr..."" 

Question: What does Frost actually suggest about the paths?",Nature always guides us,One is clearly better,The speaker chose correctly,They are really about the same,D,Correct answer: They are really about the same.
11,Reading,AP-Level Comprehension,Easy,"Passage: ""In 'The Road Not Taken,' Robert Frost presents a speaker at a fork in the road who must choose between two paths. While often interpreted as a celebration of individualism, a closer reading reveals Fr..."" 

Question: Why will the speaker claim his choice 'made all the difference'?",Because the path was dangerous,Humans construct narratives to justify choices retrospectively,Because he found gold,Because it genuinely changed his life,B,Correct answer: Humans construct narratives to justify choices retrospectively.
11,Reading,AP-Level Comprehension,Medium,"Passage: ""In 'The Road Not Taken,' Robert Frost presents a speaker at a fork in the road who must choose between two paths. While often interpreted as a celebration of individualism, a closer reading reveals Fr..."" 

Question: What do the two paths represent?",Political ideologies,Two roads in a forest,Choices in life,Career decisions,C,Correct answer: Choices in life.
11,Reading,AP-Level Comprehension,Hard,"Passage: ""In 'The Road Not Taken,' Robert Frost presents a speaker at a fork in the road who must choose between two paths. While often interpreted as a celebration of individualism, a closer reading reveals Fr..."" 

Question: What is the common misinterpretation of the poem?",That it is about regret,That both paths are different,That it is set in winter,That it celebrates individualism straightforwardly,D,Correct answer: That it celebrates individualism straightforwardly.
11,Reading,AP-Level Comprehension,Easy,"Passage: ""In 'The Road Not Taken,' Robert Frost presents a speaker at a fork in the road who must choose between two paths. While often interpreted as a celebration of individualism, a closer reading reveals Fr..."" 

Question: What does Frost actually suggest about the paths?",The speaker chose correctly,Nature always guides us,They are really about the same,One is clearly better,C,Correct answer: They are really about the same.
11,Reading,AP-Level Comprehension,Medium,"Passage: ""In 'The Road Not Taken,' Robert Frost presents a speaker at a fork in the road who must choose between two paths. While often interpreted as a celebration of individualism, a closer reading reveals Fr..."" 

Question: Why will the speaker claim his choice 'made all the difference'?",Because it genuinely changed his life,Because he found gold,Humans construct narratives to justify choices retrospectively,Because the path was dangerous,C,Correct answer: Humans construct narratives to justify choices retrospectively.
11,Reading,AP-Level Comprehension,Hard,"Passage: ""In 'The Road Not Taken,' Robert Frost presents a speaker at a fork in the road who must choose between two paths. While often interpreted as a celebration of individualism, a closer reading reveals Fr..."" 

Question: What do the two paths represent?",Choices in life,Political ideologies,Career decisions,Two roads in a forest,A,Correct answer: Choices in life.
11,Reading,AP-Level Comprehension,Easy,"Passage: ""In 'The Road Not Taken,' Robert Frost presents a speaker at a fork in the road who must choose between two paths. While often interpreted as a celebration of individualism, a closer reading reveals Fr..."" 

Question: What is the common misinterpretation of the poem?",That it is set in winter,That it celebrates individualism straightforwardly,That it is about regret,That both paths are different,B,Correct answer: That it celebrates individualism straightforwardly.
11,Reading,AP-Level Comprehension,Medium,"Passage: ""In 'The Road Not Taken,' Robert Frost presents a speaker at a fork in the road who must choose between two paths. While often interpreted as a celebration of individualism, a closer reading reveals Fr..."" 

Question: What does Frost actually suggest about the paths?",They are really about the same,Nature always guides us,The speaker chose correctly,One is clearly better,A,Correct answer: They are really about the same.
11,Reading,AP-Level Comprehension,Hard,"Passage: ""In 'The Road Not Taken,' Robert Frost presents a speaker at a fork in the road who must choose between two paths. While often interpreted as a celebration of individualism, a closer reading reveals Fr..."" 

Question: Why will the speaker claim his choice 'made all the difference'?",Because it genuinely changed his life,Because the path was dangerous,Humans construct narratives to justify choices retrospectively,Because he found gold,C,Correct answer: Humans construct narratives to justify choices retrospectively.
11,Reading,AP-Level Comprehension,Easy,"Passage: ""In 'The Road Not Taken,' Robert Frost presents a speaker at a fork in the road who must choose between two paths. While often interpreted as a celebration of individualism, a closer reading reveals Fr..."" 

Question: What do the two paths represent?",Political ideologies,Two roads in a forest,Choices in life,Career decisions,C,Correct answer: Choices in life.
11,Reading,AP-Level Comprehension,Medium,"Passage: ""In 'The Road Not Taken,' Robert Frost presents a speaker at a fork in the road who must choose between two paths. While often interpreted as a celebration of individualism, a closer reading reveals Fr..."" 

Question: What is the common misinterpretation of the poem?",That both paths are different,That it is about regret,That it celebrates individualism straightforwardly,That it is set in winter,C,Correct answer: That it celebrates individualism straightforwardly.
11,Reading,AP-Level Comprehension,Hard,"Passage: ""In 'The Road Not Taken,' Robert Frost presents a speaker at a fork in the road who must choose between two paths. While often interpreted as a celebration of individualism, a closer reading reveals Fr..."" 

Question: What does Frost actually suggest about the paths?",Nature always guides us,The speaker chose correctly,One is clearly better,They are really about the same,D,Correct answer: They are really about the same.
11,Reading,AP-Level Comprehension,Easy,"Passage: ""In 'The Road Not Taken,' Robert Frost presents a speaker at a fork in the road who must choose between two paths. While often interpreted as a celebration of individualism, a closer reading reveals Fr..."" 

Question: Why will the speaker claim his choice 'made all the difference'?",Humans construct narratives to justify choices retrospectively,Because he found gold,Because the path was dangerous,Because it genuinely changed his life,A,Correct answer: Humans construct narratives to justify choices retrospectively.
11,Reading,AP-Level Comprehension,Medium,"Passage: ""In 'The Road Not Taken,' Robert Frost presents a speaker at a fork in the road who must choose between two paths. While often interpreted as a celebration of individualism, a closer reading reveals Fr..."" 

Question: What do the two paths represent?",Two roads in a forest,Choices in life,Political ideologies,Career decisions,B,Correct answer: Choices in life.
11,Reading,AP-Level Comprehension,Hard,"Passage: ""In 'The Road Not Taken,' Robert Frost presents a speaker at a fork in the road who must choose between two paths. While often interpreted as a celebration of individualism, a closer reading reveals Fr..."" 

Question: What is the common misinterpretation of the poem?",That it celebrates individualism straightforwardly,That it is set in winter,That it is about regret,That both paths are different,A,Correct answer: That it celebrates individualism straightforwardly.
11,Reading,AP-Level Comprehension,Easy,"Passage: ""In 'The Road Not Taken,' Robert Frost presents a speaker at a fork in the road who must choose between two paths. While often interpreted as a celebration of individualism, a closer reading reveals Fr..."" 

Question: What does Frost actually suggest about the paths?",The speaker chose correctly,One is clearly better,Nature always guides us,They are really about the same,D,Correct answer: They are really about the same.
11,Reading,AP-Level Comprehension,Medium,"Passage: ""In 'The Road Not Taken,' Robert Frost presents a speaker at a fork in the road who must choose between two paths. While often interpreted as a celebration of individualism, a closer reading reveals Fr..."" 

Question: Why will the speaker claim his choice 'made all the difference'?",Because it genuinely changed his life,Humans construct narratives to justify choices retrospectively,Because he found gold,Because the path was dangerous,B,Correct answer: Humans construct narratives to justify choices retrospectively.
11,Reading,AP-Level Comprehension,Hard,"Passage: ""In 'The Road Not Taken,' Robert Frost presents a speaker at a fork in the road who must choose between two paths. While often interpreted as a celebration of individualism, a closer reading reveals Fr..."" 

Question: What do the two paths represent?",Political ideologies,Career decisions,Two roads in a forest,Choices in life,D,Correct answer: Choices in life.
11,Reading,AP-Level Comprehension,Easy,"Passage: ""In 'The Road Not Taken,' Robert Frost presents a speaker at a fork in the road who must choose between two paths. While often interpreted as a celebration of individualism, a closer reading reveals Fr..."" 

Question: What is the common misinterpretation of the poem?",That it is set in winter,That it is about regret,That it celebrates individualism straightforwardly,That both paths are different,C,Correct answer: That it celebrates individualism straightforwardly.
11,Reading,Advanced Rhetoric,Easy,Deconstruction questions,The assumption that texts have stable meanings,The value of reading,Author's biographies,Grammar rules,A,Answer: The assumption that texts have stable meanings.
11,Reading,Advanced Rhetoric,Medium,Intertextuality refers to,A single author's style,The length of a text,Relationships between different texts,A novel's plot,C,Answer: Relationships between different texts.
11,Reading,Advanced Rhetoric,Hard,Critical theory includes,Factual summaries,Plot outlines,Frameworks for analyzing power in literature,Only grammar studies,C,Answer: Frameworks for analyzing power in literature.
11,Reading,Advanced Rhetoric,Easy,The unreliable narrator creates,Clear moral lessons,A simple storyline,A trustworthy account,Tension between what is said and what is true,D,Answer: Tension between what is said and what is true.
11,Reading,Advanced Rhetoric,Medium,World literature studies,Texts across different national traditions,Only British literature,Contemporary fiction,American poetry,A,Answer: Texts across different national traditions.
11,Reading,Advanced Rhetoric,Hard,Deconstruction questions,The value of reading,The assumption that texts have stable meanings,Author's biographies,Grammar rules,B,Answer: The assumption that texts have stable meanings.
11,Reading,Advanced Rhetoric,Easy,Intertextuality refers to,Relationships between different texts,The length of a text,A novel's plot,A single author's style,A,Answer: Relationships between different texts.
11,Reading,Advanced Rhetoric,Medium,Critical theory includes,Only grammar studies,Frameworks for analyzing power in literature,Factual summaries,Plot outlines,B,Answer: Frameworks for analyzing power in literature.
11,Reading,Advanced Rhetoric,Hard,The unreliable narrator creates,Clear moral lessons,Tension between what is said and what is true,A simple storyline,A trustworthy account,B,Answer: Tension between what is said and what is true.
11,Reading,Advanced Rhetoric,Easy,World literature studies,American poetry,Only British literature,Texts across different national traditions,Contemporary fiction,C,Answer: Texts across different national traditions.
